2025-10-26 14:55:06 | customer_support | workflow_delay | $0.0893 | partial
2025-10-27 16:57:51 | customer_support | workflow_delay | $0.0914 | partial
2025-10-27 16:58:02 | invoice_processing | data_error | $0.0960 | partial
2025-10-27 16:58:07 | invoice_processing | api_failure | $0.0924 | partial
2025-10-27 16:58:16 | invoice_processing | data_error | $0.0928 | partial
2025-10-27 16:58:25 | invoice_processing | queue_pressure | $0.0978 | partial
2025-10-27 16:58:33 | invoice_processing | data_error | $0.0882 | partial
2025-10-27 16:58:39 | invoice_processing | data_error | $0.0938 | partial
2025-10-27 16:58:49 | customer_support | api_failure | $0.0985 | partial
2025-10-27 16:58:58 | customer_support | api_failure | $0.0892 | partial
2025-10-27 16:59:05 | invoice_processing | data_error | $0.0886 | partial
2025-10-27 16:59:13 | invoice_processing | api_failure | $0.0967 | partial
2025-10-27 16:59:19 | order_processing | api_failure | $0.0892 | partial
2025-10-27 16:59:25 | customer_support | data_error | $0.0897 | partial
2025-10-27 16:59:34 | order_processing | data_error | $0.0934 | partial
2025-10-27 16:59:41 | invoice_processing | workflow_delay | $0.0970 | partial
2025-10-27 16:59:48 | customer_support | queue_pressure | $0.0975 | partial
2025-10-27 16:59:54 | customer_support | data_error | $0.0875 | partial
2025-10-27 17:00:01 | order_processing | queue_pressure | $0.0960 | partial
2025-10-27 17:00:11 | customer_support | queue_pressure | $0.0878 | partial
2025-10-27 17:00:19 | invoice_processing | api_failure | $0.0895 | partial
2025-10-27 17:00:26 | order_processing | queue_pressure | $0.0906 | partial
2025-10-27 17:00:34 | order_processing | data_error | $0.0921 | partial
2025-10-27 17:00:42 | customer_support | workflow_delay | $0.0978 | partial
2025-10-27 17:00:51 | customer_support | api_failure | $0.0982 | partial
2025-10-27 17:00:56 | invoice_processing | api_failure | $0.0968 | partial
2025-10-27 17:01:04 | order_processing | api_failure | $0.0960 | partial
2025-10-27 17:01:11 | order_processing | workflow_delay | $0.0984 | partial
2025-10-27 17:01:20 | order_processing | queue_pressure | $0.0930 | partial
2025-10-27 17:01:25 | order_processing | data_error | $0.0962 | partial
2025-10-27 17:01:30 | invoice_processing | data_error | $0.0938 | partial
2025-10-27 17:01:39 | invoice_processing | data_error | $0.0914 | partial
2025-10-27 17:01:45 | order_processing | queue_pressure | $0.0965 | partial
2025-10-27 17:01:51 | invoice_processing | queue_pressure | $0.0982 | partial
2025-10-27 17:01:59 | invoice_processing | api_failure | $0.0982 | partial
2025-10-27 17:02:09 | customer_support | queue_pressure | $0.0961 | partial
2025-10-27 17:02:17 | order_processing | queue_pressure | $0.0883 | partial
2025-10-27 17:02:26 | order_processing | queue_pressure | $0.0932 | partial
2025-10-27 17:02:31 | customer_support | workflow_delay | $0.0983 | partial
2025-10-27 17:02:39 | invoice_processing | queue_pressure | $0.0960 | partial
2025-10-27 17:02:47 | customer_support | queue_pressure | $0.0980 | partial
2025-10-27 17:02:54 | order_processing | api_failure | $0.0974 | partial
2025-10-27 17:03:01 | order_processing | workflow_delay | $0.0902 | partial
2025-10-27 17:03:10 | customer_support | workflow_delay | $0.0962 | partial
2025-10-27 17:03:21 | customer_support | data_error | $0.0878 | partial
2025-10-27 17:03:28 | customer_support | workflow_delay | $0.0938 | partial
2025-10-27 17:03:35 | customer_support | workflow_delay | $0.0976 | partial
2025-10-27 17:03:44 | invoice_processing | api_failure | $0.0973 | partial
2025-10-27 17:03:49 | order_processing | api_failure | $0.0918 | partial
2025-10-27 17:03:54 | order_processing | workflow_delay | $0.0893 | partial
2025-10-27 17:04:01 | customer_support | data_error | $0.0966 | partial
2025-10-27 17:04:10 | customer_support | api_failure | $0.0956 | partial
2025-10-27 17:04:19 | customer_support | queue_pressure | $0.0875 | partial
2025-10-27 17:04:25 | customer_support | api_failure | $0.0916 | partial
2025-10-27 17:04:32 | invoice_processing | workflow_delay | $0.0890 | partial
2025-10-27 17:04:38 | customer_support | data_error | $0.0901 | partial
2025-10-27 17:04:45 | invoice_processing | queue_pressure | $0.0934 | partial
2025-10-27 17:04:53 | customer_support | data_error | $0.0918 | partial
2025-10-27 17:05:02 | order_processing | queue_pressure | $0.0903 | partial
2025-10-27 17:05:10 | order_processing | workflow_delay | $0.0919 | partial
2025-10-27 17:05:18 | order_processing | api_failure | $0.0902 | partial
2025-10-27 17:05:24 | order_processing | data_error | $0.0956 | partial
2025-10-27 17:05:30 | customer_support | data_error | $0.0974 | partial
2025-10-27 17:05:35 | customer_support | workflow_delay | $0.0965 | partial
2025-10-27 17:05:42 | order_processing | data_error | $0.0941 | partial
2025-10-27 17:05:47 | customer_support | queue_pressure | $0.0913 | partial
2025-10-27 17:05:57 | order_processing | workflow_delay | $0.0963 | partial
2025-10-27 17:06:03 | order_processing | workflow_delay | $0.0904 | partial
2025-10-27 17:06:12 | customer_support | workflow_delay | $0.0938 | partial
2025-10-27 17:06:20 | invoice_processing | data_error | $0.0964 | partial
2025-10-27 17:06:25 | invoice_processing | workflow_delay | $0.0989 | partial
2025-10-27 17:06:32 | customer_support | api_failure | $0.0925 | partial
2025-10-27 17:06:42 | invoice_processing | queue_pressure | $0.0897 | partial
2025-10-27 17:06:52 | customer_support | queue_pressure | $0.0960 | partial
2025-10-27 17:06:58 | customer_support | data_error | $0.0933 | partial
2025-10-27 17:07:06 | order_processing | data_error | $0.0914 | partial
2025-10-27 17:07:11 | invoice_processing | workflow_delay | $0.0880 | partial
2025-10-27 17:07:18 | customer_support | api_failure | $0.0961 | partial
2025-10-27 17:07:27 | order_processing | data_error | $0.0897 | partial
2025-10-27 17:07:32 | customer_support | api_failure | $0.0944 | partial
2025-10-27 17:07:39 | customer_support | queue_pressure | $0.0975 | partial
2025-10-27 17:07:47 | customer_support | api_failure | $0.0882 | partial
2025-10-27 17:07:53 | order_processing | data_error | $0.0878 | partial
2025-10-27 17:07:59 | invoice_processing | queue_pressure | $0.0878 | partial
2025-10-27 17:08:05 | order_processing | workflow_delay | $0.0948 | partial
2025-10-27 17:08:14 | order_processing | data_error | $0.0937 | partial
2025-10-27 17:08:23 | customer_support | queue_pressure | $0.0917 | partial
2025-10-27 17:08:33 | order_processing | data_error | $0.0972 | partial
2025-10-27 17:08:40 | invoice_processing | queue_pressure | $0.0981 | partial
2025-10-27 17:08:48 | invoice_processing | data_error | $0.0964 | partial
2025-10-27 17:08:55 | order_processing | workflow_delay | $0.0880 | partial
2025-10-27 17:09:02 | invoice_processing | api_failure | $0.0893 | partial
2025-10-27 17:09:09 | order_processing | workflow_delay | $0.0984 | partial
2025-10-27 17:09:16 | order_processing | workflow_delay | $0.0917 | partial
2025-10-27 17:09:21 | invoice_processing | queue_pressure | $0.0945 | partial
2025-10-27 17:09:31 | order_processing | workflow_delay | $0.0953 | partial
2025-10-27 17:09:37 | customer_support | data_error | $0.0925 | partial
2025-10-27 17:09:47 | invoice_processing | api_failure | $0.0901 | partial
2025-10-27 17:09:54 | customer_support | api_failure | $0.0985 | partial
2025-10-27 17:10:00 | invoice_processing | queue_pressure | $0.0922 | partial
2025-10-27 17:10:10 | invoice_processing | data_error | $0.0953 | partial
2025-10-27 17:10:18 | customer_support | workflow_delay | $0.0887 | partial
2025-10-27 17:10:26 | customer_support | data_error | $0.0976 | partial
2025-10-27 17:10:34 | customer_support | data_error | $0.0976 | partial
2025-10-27 17:10:39 | invoice_processing | queue_pressure | $0.0959 | partial
2025-10-27 17:10:49 | order_processing | workflow_delay | $0.0884 | partial
2025-10-27 17:10:57 | order_processing | api_failure | $0.0903 | partial
2025-10-27 17:11:05 | order_processing | workflow_delay | $0.0948 | partial
2025-10-27 17:11:13 | order_processing | api_failure | $0.0928 | partial
2025-10-27 17:11:23 | customer_support | data_error | $0.0911 | partial
2025-10-27 17:11:32 | customer_support | data_error | $0.0881 | partial
2025-10-27 17:11:42 | customer_support | queue_pressure | $0.0981 | partial
2025-10-27 17:11:50 | order_processing | workflow_delay | $0.0985 | partial
2025-10-27 17:12:00 | order_processing | queue_pressure | $0.0875 | partial
2025-10-27 17:12:05 | order_processing | api_failure | $0.0898 | partial
2025-10-27 17:12:14 | customer_support | api_failure | $0.0971 | partial
2025-10-27 17:12:22 | customer_support | queue_pressure | $0.0906 | partial
2025-10-27 17:12:31 | customer_support | api_failure | $0.0911 | partial
2025-10-27 17:12:37 | invoice_processing | api_failure | $0.0954 | partial
2025-10-27 17:12:42 | customer_support | queue_pressure | $0.0963 | partial
2025-10-27 17:12:52 | order_processing | api_failure | $0.0976 | partial
2025-10-27 17:13:00 | invoice_processing | workflow_delay | $0.0989 | partial
2025-10-27 17:13:07 | order_processing | data_error | $0.0877 | partial
2025-10-27 17:13:16 | customer_support | api_failure | $0.0943 | partial
2025-10-27 17:13:26 | customer_support | data_error | $0.0944 | partial
2025-10-27 17:13:37 | invoice_processing | workflow_delay | $0.0982 | partial
2025-10-27 17:13:44 | customer_support | api_failure | $0.0939 | partial
2025-10-27 17:13:54 | customer_support | workflow_delay | $0.0977 | partial
2025-10-27 17:14:04 | customer_support | data_error | $0.0882 | partial
2025-10-27 17:14:13 | invoice_processing | queue_pressure | $0.0943 | partial
2025-10-27 17:14:22 | customer_support | data_error | $0.0886 | partial
2025-10-27 17:14:32 | order_processing | queue_pressure | $0.0967 | partial
2025-10-27 17:14:37 | order_processing | api_failure | $0.0918 | partial
2025-10-27 17:14:43 | invoice_processing | data_error | $0.0918 | partial
2025-10-27 17:14:48 | customer_support | data_error | $0.0935 | partial
2025-10-27 17:14:54 | order_processing | api_failure | $0.0917 | partial
2025-10-27 17:15:02 | customer_support | api_failure | $0.0952 | partial
2025-10-27 17:15:07 | order_processing | api_failure | $0.0913 | partial
2025-10-27 17:15:14 | invoice_processing | api_failure | $0.0952 | partial
2025-10-27 17:15:24 | invoice_processing | data_error | $0.0934 | partial
2025-10-27 17:15:33 | invoice_processing | queue_pressure | $0.0932 | partial
2025-10-27 17:15:42 | order_processing | workflow_delay | $0.0901 | partial
2025-10-27 17:15:51 | order_processing | data_error | $0.0953 | partial
2025-10-27 17:15:59 | customer_support | data_error | $0.0956 | partial
2025-10-27 17:16:09 | order_processing | queue_pressure | $0.0990 | partial
2025-10-27 17:16:17 | customer_support | data_error | $0.0968 | partial
2025-10-27 17:16:24 | order_processing | api_failure | $0.0973 | partial
2025-10-27 17:16:33 | order_processing | data_error | $0.0929 | partial
2025-10-27 17:16:38 | customer_support | workflow_delay | $0.0986 | partial
2025-10-27 17:16:44 | order_processing | workflow_delay | $0.0897 | partial
2025-10-27 17:16:53 | customer_support | data_error | $0.0899 | partial
2025-10-27 17:16:58 | invoice_processing | queue_pressure | $0.0960 | partial
2025-10-27 17:17:05 | order_processing | data_error | $0.0876 | partial
2025-10-27 17:17:11 | order_processing | workflow_delay | $0.0938 | partial
2025-10-27 17:17:21 | invoice_processing | workflow_delay | $0.0879 | partial
2025-10-27 17:17:26 | customer_support | queue_pressure | $0.0961 | partial
2025-10-27 17:17:34 | order_processing | api_failure | $0.0894 | partial
2025-10-27 17:17:40 | order_processing | api_failure | $0.0955 | partial
2025-10-27 17:17:45 | invoice_processing | api_failure | $0.0954 | partial
2025-10-27 17:17:52 | order_processing | workflow_delay | $0.0879 | partial
2025-10-27 17:17:58 | invoice_processing | workflow_delay | $0.0926 | partial
2025-10-27 17:18:04 | invoice_processing | data_error | $0.0956 | partial
2025-10-27 17:18:11 | invoice_processing | workflow_delay | $0.0962 | partial
2025-10-27 17:18:16 | invoice_processing | queue_pressure | $0.0955 | partial
2025-10-27 17:18:25 | customer_support | data_error | $0.0915 | partial
2025-10-27 17:18:35 | order_processing | data_error | $0.0883 | partial
2025-10-27 17:18:44 | order_processing | api_failure | $0.0926 | partial
2025-10-27 17:18:49 | invoice_processing | workflow_delay | $0.0878 | partial
2025-10-27 17:18:54 | customer_support | queue_pressure | $0.0923 | partial
2025-10-27 17:19:04 | customer_support | data_error | $0.0919 | partial
2025-10-27 17:19:12 | customer_support | queue_pressure | $0.0891 | partial
2025-10-27 17:19:22 | customer_support | workflow_delay | $0.0980 | partial
2025-10-27 17:19:28 | invoice_processing | api_failure | $0.0922 | partial
2025-10-27 17:19:35 | customer_support | queue_pressure | $0.0987 | partial
2025-10-27 17:19:45 | customer_support | data_error | $0.0944 | partial
2025-10-27 17:19:55 | order_processing | queue_pressure | $0.0905 | partial
2025-10-27 17:20:01 | customer_support | workflow_delay | $0.0896 | partial
2025-10-27 17:20:10 | order_processing | workflow_delay | $0.0971 | partial
2025-10-27 17:20:15 | invoice_processing | api_failure | $0.0893 | partial
2025-10-27 17:20:21 | invoice_processing | queue_pressure | $0.0933 | partial
2025-10-27 17:20:28 | invoice_processing | data_error | $0.0971 | partial
2025-10-27 17:20:35 | invoice_processing | queue_pressure | $0.0944 | partial
2025-10-27 17:20:40 | order_processing | queue_pressure | $0.0972 | partial
2025-10-27 17:20:48 | customer_support | api_failure | $0.0890 | partial
2025-10-27 17:20:56 | order_processing | data_error | $0.0882 | partial
2025-10-27 17:21:03 | customer_support | api_failure | $0.0893 | partial
2025-10-27 17:21:10 | customer_support | workflow_delay | $0.0973 | partial
2025-10-27 17:21:19 | customer_support | queue_pressure | $0.0895 | partial
2025-10-27 17:21:26 | invoice_processing | data_error | $0.0914 | partial
2025-10-27 17:21:31 | customer_support | data_error | $0.0954 | partial
2025-10-27 17:21:37 | customer_support | workflow_delay | $0.0875 | partial
2025-10-27 17:21:43 | order_processing | workflow_delay | $0.0948 | partial
2025-10-27 17:21:50 | invoice_processing | queue_pressure | $0.0882 | partial
2025-10-27 17:21:58 | order_processing | api_failure | $0.0932 | partial
2025-10-27 17:22:06 | invoice_processing | api_failure | $0.0912 | partial
2025-10-27 17:22:13 | invoice_processing | data_error | $0.0884 | partial
2025-10-27 17:22:23 | customer_support | api_failure | $0.0896 | partial
2025-10-27 17:22:29 | invoice_processing | data_error | $0.0964 | partial
2025-10-27 17:22:38 | order_processing | workflow_delay | $0.0903 | partial
2025-10-27 17:22:43 | customer_support | api_failure | $0.0913 | partial
2025-10-27 17:22:51 | invoice_processing | api_failure | $0.0989 | partial
2025-10-27 17:23:00 | invoice_processing | queue_pressure | $0.0946 | partial
2025-10-27 17:23:10 | order_processing | api_failure | $0.0889 | partial
2025-10-27 17:23:18 | invoice_processing | workflow_delay | $0.0914 | partial
2025-10-27 17:23:28 | customer_support | queue_pressure | $0.0884 | partial
2025-10-27 17:23:37 | customer_support | api_failure | $0.0979 | partial
2025-10-27 17:23:46 | order_processing | api_failure | $0.0904 | partial
2025-10-27 17:23:55 | order_processing | queue_pressure | $0.0920 | partial
2025-10-27 17:24:02 | invoice_processing | workflow_delay | $0.0905 | partial
2025-10-27 17:24:11 | customer_support | api_failure | $0.0907 | partial
2025-10-27 17:24:18 | invoice_processing | queue_pressure | $0.0884 | partial
2025-10-27 17:24:24 | invoice_processing | data_error | $0.0972 | partial
2025-10-27 17:24:33 | order_processing | workflow_delay | $0.0927 | partial
2025-10-27 17:24:40 | order_processing | workflow_delay | $0.0968 | partial
2025-10-27 17:24:45 | customer_support | api_failure | $0.0914 | partial
2025-10-27 17:24:54 | order_processing | queue_pressure | $0.0918 | partial
2025-10-27 17:25:04 | customer_support | queue_pressure | $0.0898 | partial
2025-10-27 17:25:10 | customer_support | workflow_delay | $0.0901 | partial
2025-10-27 17:25:18 | customer_support | queue_pressure | $0.0887 | partial
2025-10-27 17:25:25 | customer_support | workflow_delay | $0.0889 | partial
2025-10-27 17:25:33 | invoice_processing | api_failure | $0.0914 | partial
2025-10-27 17:25:40 | customer_support | queue_pressure | $0.0929 | partial
2025-10-27 17:25:49 | customer_support | data_error | $0.0898 | partial
2025-10-27 17:25:55 | invoice_processing | queue_pressure | $0.0914 | partial
2025-10-27 17:26:05 | invoice_processing | workflow_delay | $0.0934 | partial
2025-10-27 17:26:15 | customer_support | workflow_delay | $0.0888 | partial
2025-10-27 17:26:25 | customer_support | queue_pressure | $0.0930 | partial
2025-10-27 17:26:33 | invoice_processing | queue_pressure | $0.0919 | partial
2025-10-27 17:26:40 | customer_support | queue_pressure | $0.0986 | partial
2025-10-27 17:26:45 | customer_support | queue_pressure | $0.0931 | partial
2025-10-27 17:26:52 | order_processing | queue_pressure | $0.0922 | partial
2025-10-27 17:27:02 | invoice_processing | api_failure | $0.0888 | partial
2025-10-27 17:27:10 | customer_support | api_failure | $0.0878 | partial
2025-10-27 17:27:16 | order_processing | workflow_delay | $0.0910 | partial
2025-10-27 17:27:21 | invoice_processing | api_failure | $0.0959 | partial
2025-10-27 17:27:27 | order_processing | api_failure | $0.0899 | partial
2025-10-27 17:27:32 | customer_support | data_error | $0.0949 | partial
2025-10-27 17:27:38 | invoice_processing | data_error | $0.0904 | partial
2025-10-27 17:27:47 | invoice_processing | api_failure | $0.0886 | partial
2025-10-27 17:27:53 | customer_support | queue_pressure | $0.0969 | partial
2025-10-27 17:27:59 | customer_support | api_failure | $0.0931 | partial
2025-10-27 17:28:07 | order_processing | data_error | $0.0972 | partial
2025-10-27 17:28:12 | order_processing | api_failure | $0.0909 | partial
2025-10-27 17:28:17 | customer_support | queue_pressure | $0.0953 | partial
2025-10-27 17:28:27 | order_processing | api_failure | $0.0940 | partial
2025-10-27 17:28:35 | customer_support | api_failure | $0.0928 | partial
2025-10-27 17:28:44 | invoice_processing | workflow_delay | $0.0911 | partial
2025-10-27 17:28:53 | customer_support | api_failure | $0.0887 | partial
2025-10-27 17:29:02 | invoice_processing | workflow_delay | $0.0916 | partial
2025-10-27 17:29:07 | order_processing | workflow_delay | $0.0987 | partial
2025-10-27 17:29:17 | customer_support | workflow_delay | $0.0908 | partial
2025-10-27 17:29:22 | invoice_processing | api_failure | $0.0894 | partial
2025-10-27 17:29:29 | customer_support | api_failure | $0.0906 | partial
2025-10-27 17:29:37 | customer_support | queue_pressure | $0.0976 | partial
2025-10-27 17:29:42 | customer_support | api_failure | $0.0878 | partial
2025-10-27 17:29:49 | customer_support | data_error | $0.0923 | partial
2025-10-27 17:29:58 | invoice_processing | data_error | $0.0949 | partial
2025-10-27 17:30:03 | invoice_processing | queue_pressure | $0.0896 | partial
2025-10-27 17:30:10 | invoice_processing | queue_pressure | $0.0986 | partial
2025-10-27 17:30:15 | customer_support | queue_pressure | $0.0921 | partial
2025-10-27 17:30:20 | order_processing | api_failure | $0.0967 | partial
2025-10-27 17:30:25 | customer_support | api_failure | $0.0963 | partial
2025-10-27 17:30:31 | order_processing | data_error | $0.0916 | partial
2025-10-27 17:30:38 | invoice_processing | queue_pressure | $0.0883 | partial
2025-10-27 17:30:45 | invoice_processing | queue_pressure | $0.0981 | partial
2025-10-27 17:30:55 | order_processing | api_failure | $0.0950 | partial
2025-10-27 17:31:00 | order_processing | api_failure | $0.0933 | partial
2025-10-27 17:31:07 | customer_support | queue_pressure | $0.0907 | partial
2025-10-27 17:31:16 | invoice_processing | queue_pressure | $0.0883 | partial
2025-10-27 17:31:21 | customer_support | api_failure | $0.0876 | partial
2025-10-27 17:31:31 | invoice_processing | workflow_delay | $0.0879 | partial
2025-10-27 17:31:38 | invoice_processing | queue_pressure | $0.0897 | partial
2025-10-27 17:31:48 | order_processing | queue_pressure | $0.0983 | partial
2025-10-27 17:31:56 | customer_support | queue_pressure | $0.0891 | partial
2025-10-27 17:32:01 | invoice_processing | data_error | $0.0976 | partial
2025-10-27 17:32:07 | order_processing | queue_pressure | $0.0904 | partial
2025-10-27 17:32:13 | order_processing | queue_pressure | $0.0915 | partial
2025-10-27 17:32:19 | order_processing | workflow_delay | $0.0936 | partial
2025-10-27 17:32:26 | invoice_processing | api_failure | $0.0982 | partial
2025-10-27 17:32:35 | invoice_processing | workflow_delay | $0.0903 | partial
2025-10-27 17:32:42 | order_processing | api_failure | $0.0946 | partial
2025-10-27 17:32:51 | order_processing | data_error | $0.0964 | partial
2025-10-27 17:33:01 | order_processing | api_failure | $0.0964 | partial
2025-10-27 17:33:07 | invoice_processing | workflow_delay | $0.0893 | partial
2025-10-27 17:33:12 | order_processing | data_error | $0.0920 | partial
2025-10-27 17:33:17 | invoice_processing | data_error | $0.0946 | partial
2025-10-27 17:33:22 | invoice_processing | data_error | $0.0915 | partial
2025-10-27 17:33:31 | customer_support | api_failure | $0.0914 | partial
2025-10-27 17:33:41 | invoice_processing | workflow_delay | $0.0892 | partial
2025-10-27 17:33:50 | order_processing | queue_pressure | $0.0987 | partial
2025-10-27 17:34:00 | customer_support | queue_pressure | $0.0983 | partial
2025-10-27 17:34:08 | order_processing | workflow_delay | $0.0881 | partial
2025-10-27 17:34:15 | invoice_processing | api_failure | $0.0968 | partial
2025-10-27 17:34:22 | customer_support | api_failure | $0.0969 | partial
2025-10-27 17:34:32 | order_processing | workflow_delay | $0.0979 | partial
2025-10-27 17:34:38 | customer_support | queue_pressure | $0.0883 | partial
2025-10-27 17:34:44 | order_processing | workflow_delay | $0.0978 | partial
2025-10-27 17:34:49 | invoice_processing | workflow_delay | $0.0899 | partial
2025-10-27 17:34:58 | order_processing | queue_pressure | $0.0880 | partial
2025-10-27 17:35:05 | customer_support | data_error | $0.0921 | partial
2025-10-27 17:35:15 | order_processing | api_failure | $0.0940 | partial
2025-10-27 17:35:22 | order_processing | api_failure | $0.0985 | partial
2025-10-27 17:35:31 | invoice_processing | api_failure | $0.0976 | partial
2025-10-27 17:35:36 | order_processing | api_failure | $0.0951 | partial
2025-10-27 17:35:44 | order_processing | data_error | $0.0919 | partial
2025-10-27 17:35:54 | customer_support | queue_pressure | $0.0925 | partial
2025-10-27 17:36:04 | order_processing | workflow_delay | $0.0934 | partial
2025-10-27 17:36:12 | order_processing | data_error | $0.0989 | partial
2025-10-27 17:36:17 | order_processing | workflow_delay | $0.0903 | partial
2025-10-27 17:36:27 | order_processing | data_error | $0.0929 | partial
2025-10-27 17:36:34 | customer_support | api_failure | $0.0936 | partial
2025-10-27 17:36:39 | customer_support | data_error | $0.0980 | partial
2025-10-27 17:36:44 | order_processing | workflow_delay | $0.0875 | partial
2025-10-27 17:36:50 | customer_support | data_error | $0.0887 | partial
2025-10-27 17:36:57 | invoice_processing | api_failure | $0.0922 | partial
2025-10-27 17:37:05 | invoice_processing | data_error | $0.0900 | partial
2025-10-27 17:37:12 | order_processing | api_failure | $0.0901 | partial
2025-10-27 17:37:20 | customer_support | workflow_delay | $0.0974 | partial
2025-10-27 17:37:30 | invoice_processing | api_failure | $0.0913 | partial
2025-10-27 17:37:36 | order_processing | data_error | $0.0961 | partial
2025-10-27 17:37:42 | order_processing | data_error | $0.0979 | partial
2025-10-27 17:37:52 | customer_support | api_failure | $0.0971 | partial
2025-10-27 17:38:01 | invoice_processing | workflow_delay | $0.0891 | partial
2025-10-27 17:38:07 | invoice_processing | data_error | $0.0906 | partial
2025-10-27 17:38:17 | customer_support | workflow_delay | $0.0881 | partial
2025-10-27 17:38:26 | customer_support | data_error | $0.0898 | partial
2025-10-27 17:38:31 | order_processing | data_error | $0.0972 | partial
2025-10-27 17:38:36 | invoice_processing | api_failure | $0.0961 | partial
2025-10-27 17:38:44 | order_processing | queue_pressure | $0.0952 | partial
2025-10-27 17:38:53 | order_processing | api_failure | $0.0953 | partial
2025-10-27 17:38:58 | order_processing | workflow_delay | $0.0953 | partial
2025-10-27 17:39:06 | invoice_processing | workflow_delay | $0.0940 | partial
2025-10-27 17:39:12 | customer_support | api_failure | $0.0904 | partial
2025-10-27 17:39:20 | invoice_processing | data_error | $0.0894 | partial
2025-10-27 17:39:25 | invoice_processing | api_failure | $0.0984 | partial
2025-10-27 17:39:31 | order_processing | api_failure | $0.0889 | partial
2025-10-27 17:39:40 | order_processing | data_error | $0.0881 | partial
2025-10-27 17:39:46 | invoice_processing | api_failure | $0.0912 | partial
2025-10-27 17:39:51 | customer_support | data_error | $0.0916 | partial
2025-10-27 17:39:56 | customer_support | workflow_delay | $0.0923 | partial
2025-10-27 17:40:05 | customer_support | api_failure | $0.0976 | partial
2025-10-27 17:40:15 | customer_support | workflow_delay | $0.0988 | partial
2025-10-27 17:40:25 | invoice_processing | api_failure | $0.0946 | partial
2025-10-27 17:40:35 | order_processing | workflow_delay | $0.0968 | partial
2025-10-27 17:40:42 | invoice_processing | data_error | $0.0947 | partial
2025-10-27 17:40:50 | customer_support | api_failure | $0.0971 | partial
2025-10-27 17:40:59 | customer_support | queue_pressure | $0.0894 | partial
2025-10-27 17:41:07 | customer_support | data_error | $0.0990 | partial
2025-10-27 17:41:12 | invoice_processing | api_failure | $0.0940 | partial
2025-10-27 17:41:17 | order_processing | workflow_delay | $0.0910 | partial
2025-10-27 17:41:27 | order_processing | data_error | $0.0949 | partial
2025-10-27 17:41:37 | order_processing | api_failure | $0.0913 | partial
2025-10-27 17:41:43 | invoice_processing | api_failure | $0.0954 | partial
2025-10-27 17:41:48 | order_processing | workflow_delay | $0.0888 | partial
2025-10-27 17:41:54 | customer_support | queue_pressure | $0.0883 | partial
2025-10-27 17:41:59 | invoice_processing | data_error | $0.0935 | partial
2025-10-27 17:42:07 | invoice_processing | data_error | $0.0916 | partial
2025-10-27 17:42:14 | order_processing | data_error | $0.0888 | partial
2025-10-27 17:42:20 | invoice_processing | workflow_delay | $0.0879 | partial
2025-10-27 17:42:30 | invoice_processing | workflow_delay | $0.0895 | partial
2025-10-27 17:42:39 | customer_support | workflow_delay | $0.0891 | partial
2025-10-27 17:42:49 | customer_support | workflow_delay | $0.0973 | partial
2025-10-27 17:42:59 | order_processing | api_failure | $0.0911 | partial
2025-10-27 17:43:06 | invoice_processing | queue_pressure | $0.0949 | partial
2025-10-27 17:43:14 | customer_support | queue_pressure | $0.0899 | partial
2025-10-27 17:43:21 | customer_support | workflow_delay | $0.0923 | partial
2025-10-27 17:43:26 | order_processing | api_failure | $0.0899 | partial
2025-10-27 17:43:32 | order_processing | queue_pressure | $0.0956 | partial
2025-10-27 17:43:39 | invoice_processing | api_failure | $0.0908 | partial
2025-10-27 17:43:47 | order_processing | queue_pressure | $0.0927 | partial
2025-10-27 17:43:54 | customer_support | workflow_delay | $0.0933 | partial
2025-10-27 17:44:01 | customer_support | api_failure | $0.0964 | partial
2025-10-27 17:44:11 | order_processing | api_failure | $0.0987 | partial
2025-10-27 17:44:19 | invoice_processing | data_error | $0.0918 | partial
2025-10-27 17:44:27 | invoice_processing | data_error | $0.0876 | partial
2025-10-27 17:44:34 | order_processing | data_error | $0.0921 | partial
2025-10-27 17:44:39 | invoice_processing | queue_pressure | $0.0988 | partial
2025-10-27 17:44:49 | invoice_processing | data_error | $0.0968 | partial
2025-10-27 17:44:59 | invoice_processing | data_error | $0.0883 | partial
2025-10-27 17:45:05 | customer_support | data_error | $0.0877 | partial
2025-10-27 17:45:10 | order_processing | queue_pressure | $0.0978 | partial
2025-10-27 17:45:17 | order_processing | data_error | $0.0917 | partial
2025-10-27 17:45:25 | customer_support | api_failure | $0.0909 | partial
2025-10-27 17:45:31 | invoice_processing | data_error | $0.0948 | partial
2025-10-27 17:45:37 | customer_support | queue_pressure | $0.0916 | partial
2025-10-27 17:45:45 | order_processing | queue_pressure | $0.0879 | partial
2025-10-27 17:45:54 | order_processing | workflow_delay | $0.0971 | partial
2025-10-27 17:46:04 | order_processing | api_failure | $0.0911 | partial
2025-10-27 17:46:11 | order_processing | api_failure | $0.0988 | partial
2025-10-27 17:46:18 | invoice_processing | workflow_delay | $0.0985 | partial
2025-10-27 17:46:26 | invoice_processing | api_failure | $0.0944 | partial
2025-10-27 17:46:35 | customer_support | workflow_delay | $0.0978 | partial
2025-10-27 17:46:40 | customer_support | api_failure | $0.0890 | partial
2025-10-27 17:46:46 | customer_support | queue_pressure | $0.0966 | partial
2025-10-27 17:46:51 | customer_support | data_error | $0.0970 | partial
2025-10-27 17:46:56 | invoice_processing | data_error | $0.0979 | partial
